timestamp,household_id,household_size,smart_meter,tariff_per_kwh_usd,appliance,power_watts,voltage_v,current_a,duration_minutes,energy_kwh,cost_usd,room_temp_c,outside_temp_c,occupancy_count,day_of_week,is_weekend,season,holiday_flag,date,daily_cumulative_kwh
2024-01-01 06:00:00,H0200,4,1,0.2,ac,1978.1,232.7,8.5,48,1.5825,0.3165,31.9,38.5,4,Monday,0,winter,0,2024-01-01,2.8002
2024-01-02 07:00:00,H0043,3,1,0.2,water_heater,2334.6,217.9,10.71,50,1.9455,0.3891,23.7,33.6,3,Tuesday,0,winter,0,2024-01-02,2.2625
2024-01-02 23:00:00,H0036,3,0,0.15,lights,4.1,228.4,0.02,16,0.0011,0.0002,19.6,20.0,0,Tuesday,0,winter,0,2024-01-02,9.4528
2024-01-02 16:00:00,H0062,1,1,0.15,microwave,836.7,225.7,3.71,73,1.018,0.1527,16.2,13.1,1,Tuesday,0,winter,0,2024-01-02,7.218
2024-01-02 10:00:00,H0084,2,1,0.2,microwave,168.5,241.9,0.7,89,0.2499,0.05,23.6,22.8,0,Tuesday,0,winter,0,2024-01-02,3.1187
2024-01-01 14:00:00,H0092,2,0,0.15,lights,68.8,221.9,0.31,54,0.0619,0.0093,13.5,9.8,2,Monday,0,winter,0,2024-01-01,6.0067
2024-01-02 06:00:00,H0101,3,0,0.08,phone_charger,3.3,225.2,0.01,49,0.0027,0.0002,21.5,29.5,3,Tuesday,0,winter,0,2024-01-02,2.8321
2024-01-03 00:00:00,H0161,1,1,0.15,tv,146.9,222.5,0.66,22,0.0539,0.0081,7.2,6.7,1,Wednesday,0,winter,0,2024-01-03,0.0539
2024-01-01 22:00:00,H0003,5,1,0.12,fridge,183.1,238.6,0.77,41,0.1251,0.015,8.2,9.8,1,Monday,0,winter,0,2024-01-01,8.5846
2024-01-02 05:00:00,H0004,2,1,0.2,tv,14.0,235.2,0.06,10,0.0023,0.0005,27.4,33.2,0,Tuesday,0,winter,0,2024-01-02,1.0186
2024-01-01 00:00:00,H0186,1,0,0.15,dishwasher,1160.7,229.1,5.07,45,0.8705,0.1306,10.5,8.4,1,Monday,0,winter,0,2024-01-01,0.8705
2024-01-02 21:00:00,H0162,5,1,0.2,heater,2674.6,232.1,11.52,45,2.0059,0.4012,15.1,9.5,2,Tuesday,0,winter,0,2024-01-02,7.4841
2024-01-02 05:00:00,H0129,4,0,0.08,phone_charger,9.9,223.1,0.04,29,0.0048,0.0004,15.4,26.2,3,Tuesday,0,winter,0,2024-01-02,5.8866
2024-01-02 13:00:00,H0195,5,1,0.08,computer,138.0,231.6,0.6,15,0.0345,0.0028,8.2,7.5,3,Tuesday,0,winter,0,2024-01-02,1.0162
2024-01-02 18:00:00,H0100,2,0,0.2,heater,2122.7,230.5,9.21,53,1.875,0.375,13.8,7.0,1,Tuesday,0,winter,0,2024-01-02,4.5991
2024-01-01 07:00:00,H0024,4,1,0.15,fridge,145.3,230.1,0.63,48,0.1163,0.0174,26.7,32.8,3,Monday,0,winter,0,2024-01-01,3.9808000000000003
2024-01-01 03:00:00,H0181,5,1,0.08,oven,2444.8,224.1,10.91,28,1.1409,0.0913,10.1,11.4,5,Monday,0,winter,0,2024-01-01,1.6394
2024-01-02 08:00:00,H0031,4,0,0.12,phone_charger,6.7,220.5,0.03,55,0.0061,0.0007,15.2,20.6,0,Tuesday,0,winter,0,2024-01-02,0.5479
2024-01-02 18:00:00,H0180,3,0,0.08,phone_charger,7.4,227.8,0.03,10,0.0012,0.0001,21.2,11.6,1,Tuesday,0,winter,0,2024-01-02,7.5451
2024-01-01 09:00:00,H0158,2,1,0.15,lights,31.9,226.6,0.14,26,0.0138,0.0021,31.1,36.7,1,Monday,0,winter,0,2024-01-01,1.1273
2024-01-01 10:00:00,H0183,5,0,0.2,microwave,1245.8,232.9,5.35,13,0.2699,0.054,10.7,14.9,5,Monday,0,winter,0,2024-01-01,1.8385
2024-01-02 11:00:00,H0031,4,0,0.12,lights,85.6,232.0,0.37,51,0.0727,0.0087,17.4,16.5,2,Tuesday,0,winter,0,2024-01-02,2.9270000000000005
2024-01-01 09:00:00,H0186,1,0,0.15,washing_machine,631.9,236.3,2.67,59,0.6214,0.0932,6.1,16.7,1,Monday,0,winter,0,2024-01-01,1.9968
2024-01-01 17:00:00,H0111,1,1,0.15,lights,47.8,234.7,0.2,26,0.0207,0.0031,10.1,0.7,1,Monday,0,winter,0,2024-01-01,3.4268
2024-01-01 05:00:00,H0053,5,0,0.15,dishwasher,167.2,237.0,0.71,57,0.1588,0.0238,17.5,31.1,0,Monday,0,winter,0,2024-01-01,0.4109
2024-01-02 03:00:00,H0123,1,1,0.08,ac,1661.2,226.1,7.35,58,1.6059,0.1285,26.1,33.2,1,Tuesday,0,winter,0,2024-01-02,2.782
2024-01-02 17:00:00,H0183,5,0,0.2,lights,53.8,234.1,0.23,59,0.0529,0.0106,6.0,1.2,2,Tuesday,0,winter,0,2024-01-02,6.1715
2024-01-01 08:00:00,H0150,5,1,0.15,lights,83.1,223.1,0.37,44,0.0609,0.0091,22.6,25.7,1,Monday,0,winter,0,2024-01-01,2.8569
2024-01-02 03:00:00,H0044,2,1,0.12,lights,3.1,227.6,0.01,39,0.002,0.0002,19.4,24.4,0,Tuesday,0,winter,0,2024-01-02,0.8663
2024-01-02 16:00:00,H0160,4,1,0.08,tv,79.5,236.8,0.34,10,0.0132,0.0011,16.6,9.2,4,Tuesday,0,winter,0,2024-01-02,3.2374
2024-01-01 01:00:00,H0048,2,1,0.12,ac,48.2,227.2,0.21,29,0.0233,0.0028,13.0,14.0,0,Monday,0,winter,0,2024-01-01,1.0125
2024-01-02 03:00:00,H0184,3,1,0.2,lights,64.5,232.9,0.28,11,0.0118,0.0024,5.5,15.8,2,Tuesday,0,winter,0,2024-01-02,3.4063
2024-01-01 02:00:00,H0071,3,0,0.15,lights,7.3,233.6,0.03,35,0.0043,0.0006,7.5,12.3,0,Monday,0,winter,0,2024-01-01,0.0134
2024-01-02 10:00:00,H0043,3,1,0.2,dishwasher,1574.7,234.3,6.72,58,1.5222,0.3044,19.0,20.3,1,Tuesday,0,winter,0,2024-01-02,4.1903
2024-01-02 06:00:00,H0030,3,0,0.12,computer,14.4,226.1,0.06,55,0.0132,0.0016,28.5,37.2,0,Tuesday,0,winter,0,2024-01-02,3.5523
2024-01-02 19:00:00,H0056,4,1,0.2,tv,174.5,230.9,0.76,33,0.096,0.0192,22.1,22.1,2,Tuesday,0,winter,0,2024-01-02,6.7184
2024-01-02 19:00:00,H0097,2,0,0.12,fridge,175.1,227.0,0.77,37,0.108,0.013,21.7,8.0,1,Tuesday,0,winter,0,2024-01-02,7.0093
2024-01-02 06:00:00,H0196,2,1,0.2,fridge,133.6,229.0,0.58,38,0.0846,0.0169,3.8,18.4,1,Tuesday,0,winter,0,2024-01-02,2.3935
2024-01-02 10:00:00,H0199,3,0,0.15,lights,76.7,222.6,0.34,21,0.0268,0.004,3.1,19.5,1,Tuesday,0,winter,0,2024-01-02,0.9151
2024-01-01 12:00:00,H0096,1,1,0.12,oven,1886.8,238.8,7.9,52,1.6352,0.1962,13.8,15.6,1,Monday,0,winter,0,2024-01-01,3.4484000000000004
2024-01-02 17:00:00,H0144,3,1,0.08,washing_machine,539.9,239.4,2.26,71,0.6389,0.0511,30.2,21.2,2,Tuesday,0,winter,0,2024-01-02,1.9878
2024-01-02 17:00:00,H0121,4,0,0.2,heater,2856.6,236.7,12.07,47,2.2377,0.4475,17.2,15.4,3,Tuesday,0,winter,1,2024-01-02,9.465
2024-01-02 12:00:00,H0193,2,1,0.15,phone_charger,5.0,228.3,0.02,27,0.0022,0.0003,31.0,30.1,1,Tuesday,0,winter,0,2024-01-02,4.1607
2024-01-02 21:00:00,H0069,4,1,0.2,lights,81.8,227.0,0.36,14,0.0191,0.0038,12.2,6.4,1,Tuesday,0,winter,0,2024-01-02,7.5828
2024-01-03 01:00:00,H0163,5,0,0.08,fridge,184.9,232.1,0.8,33,0.1017,0.0081,8.9,11.0,0,Wednesday,0,winter,0,2024-01-03,0.1025
2024-01-01 15:00:00,H0156,1,1,0.15,lights,36.2,227.0,0.16,51,0.0308,0.0046,12.0,9.0,1,Monday,0,winter,0,2024-01-01,4.569500000000001
2024-01-01 20:00:00,H0073,1,1,0.12,water_heater,2357.5,231.2,10.2,22,0.8644,0.1037,23.1,18.4,0,Monday,0,winter,0,2024-01-01,2.423
2024-01-01 02:00:00,H0040,3,1,0.2,phone_charger,3.3,230.1,0.01,19,0.001,0.0002,20.6,23.2,2,Monday,0,winter,0,2024-01-01,0.0146
2024-01-01 05:00:00,H0012,4,1,0.15,dishwasher,153.0,235.5,0.65,29,0.074,0.0111,24.8,32.4,0,Monday,0,winter,0,2024-01-01,0.2434
2024-01-01 14:00:00,H0086,3,0,0.08,washing_machine,424.5,224.9,1.89,43,0.3043,0.0243,17.7,11.7,2,Monday,0,winter,1,2024-01-01,3.9593
2024-01-01 13:00:00,H0024,4,1,0.15,ac,319.2,235.9,1.35,25,0.133,0.02,28.6,22.3,0,Monday,0,winter,0,2024-01-01,4.9462
2024-01-02 10:00:00,H0032,2,1,0.12,computer,270.0,226.9,1.19,25,0.1125,0.0135,27.0,28.3,1,Tuesday,0,winter,0,2024-01-02,3.632
2024-01-01 01:00:00,H0124,3,0,0.08,computer,30.6,230.9,0.13,48,0.0244,0.002,19.9,31.7,0,Monday,0,winter,0,2024-01-01,0.0251
2024-01-01 20:00:00,H0195,5,1,0.08,tv,150.4,231.8,0.65,19,0.0476,0.0038,13.9,4.6,3,Monday,0,winter,0,2024-01-01,7.0321
2024-01-02 13:00:00,H0117,5,1,0.15,phone_charger,1.0,231.8,0.0,16,0.0003,0.0,19.6,15.4,0,Tuesday,0,winter,0,2024-01-02,1.4095
2024-01-01 11:00:00,H0106,3,1,0.08,ac,200.5,228.5,0.88,11,0.0368,0.0029,27.0,25.9,0,Monday,0,winter,0,2024-01-01,4.4969
2024-01-02 15:00:00,H0105,2,1,0.12,tv,156.7,230.0,0.68,12,0.0313,0.0038,22.3,17.8,1,Tuesday,0,winter,0,2024-01-02,2.4064
2024-01-01 13:00:00,H0159,5,1,0.2,computer,114.2,235.9,0.48,48,0.0914,0.0183,20.0,16.3,1,Monday,0,winter,0,2024-01-01,4.8003
2024-01-01 12:00:00,H0184,3,1,0.2,phone_charger,14.0,223.0,0.06,26,0.0061,0.0012,7.2,10.8,3,Monday,0,winter,0,2024-01-01,0.8324
2024-01-03 00:00:00,H0032,2,1,0.12,lights,2.7,223.8,0.01,44,0.002,0.0002,24.9,24.4,0,Wednesday,0,winter,0,2024-01-03,0.002
2024-01-02 08:00:00,H0144,3,1,0.08,fridge,116.1,230.9,0.5,35,0.0677,0.0054,30.7,37.4,0,Tuesday,0,winter,0,2024-01-02,0.35250000000000004
2024-01-01 00:00:00,H0007,4,0,0.08,ac,1497.2,233.3,6.42,47,1.1728,0.0938,26.4,28.3,1,Monday,0,winter,0,2024-01-01,1.1728
2024-01-01 10:00:00,H0194,5,0,0.2,phone_charger,6.5,226.1,0.03,40,0.0043,0.0009,20.7,22.8,4,Monday,0,winter,0,2024-01-01,1.4329999999999998
2024-01-02 23:00:00,H0139,5,1,0.2,fridge,117.7,229.8,0.51,52,0.102,0.0204,14.6,16.5,0,Tuesday,0,winter,0,2024-01-02,10.9858
2024-01-02 20:00:00,H0076,3,0,0.12,lights,52.8,234.6,0.22,44,0.0387,0.0046,25.8,18.2,2,Tuesday,0,winter,0,2024-01-02,5.981
2024-01-01 22:00:00,H0092,2,0,0.15,lights,53.8,223.7,0.24,11,0.0099,0.0015,10.8,12.9,1,Monday,0,winter,0,2024-01-01,6.8117
2024-01-02 11:00:00,H0087,5,1,0.15,washing_machine,85.1,233.9,0.36,29,0.0411,0.0062,35.1,32.4,0,Tuesday,0,winter,0,2024-01-02,0.9397
2024-01-01 08:00:00,H0058,1,1,0.15,dishwasher,206.7,238.0,0.87,84,0.2893,0.0434,20.1,17.8,0,Monday,0,winter,0,2024-01-01,1.3871
2024-01-02 20:00:00,H0114,1,1,0.2,phone_charger,1.0,226.5,0.0,35,0.0006,0.0001,23.8,15.2,1,Tuesday,0,winter,0,2024-01-02,4.9905
2024-01-02 18:00:00,H0063,1,1,0.08,washing_machine,585.0,223.8,2.61,17,0.1658,0.0133,32.7,24.2,1,Tuesday,0,winter,0,2024-01-02,5.0735
2024-01-01 09:00:00,H0028,4,0,0.08,ac,287.4,230.6,1.25,26,0.1245,0.01,33.7,32.3,0,Monday,0,winter,0,2024-01-01,3.8078
2024-01-02 09:00:00,H0091,5,0,0.15,lights,20.5,222.7,0.09,12,0.0041,0.0006,12.6,22.7,0,Tuesday,0,winter,0,2024-01-02,2.409
2024-01-03 01:00:00,H0195,5,1,0.08,oven,920.6,236.9,3.89,40,0.6137,0.0491,9.7,12.1,4,Wednesday,0,winter,0,2024-01-03,2.6882
2024-01-02 13:00:00,H0114,1,1,0.2,phone_charger,8.9,227.7,0.04,55,0.0082,0.0016,22.0,22.8,1,Tuesday,0,winter,0,2024-01-02,3.0459
2024-01-02 12:00:00,H0010,2,1,0.15,oven,1632.0,226.6,7.2,11,0.2992,0.0449,26.3,26.8,1,Tuesday,0,winter,0,2024-01-02,4.2473
2024-01-02 12:00:00,H0157,1,1,0.08,oven,1476.2,230.8,6.4,25,0.6151,0.0492,24.4,18.3,1,Tuesday,0,winter,1,2024-01-02,5.639
2024-01-01 04:00:00,H0192,1,1,0.15,lights,73.0,231.3,0.32,15,0.0183,0.0027,27.5,36.6,1,Monday,0,winter,0,2024-01-01,0.2212
2024-01-01 00:00:00,H0119,1,1,0.12,microwave,1163.3,228.1,5.1,84,1.6287,0.1954,13.4,9.5,1,Monday,0,winter,0,2024-01-01,1.6287
2024-01-01 16:00:00,H0163,5,0,0.08,ac,314.2,237.5,1.32,59,0.3089,0.0247,10.8,3.5,4,Monday,0,winter,0,2024-01-01,1.7761
2024-01-01 12:00:00,H0148,3,1,0.2,fridge,158.5,222.8,0.71,44,0.1162,0.0232,24.2,24.9,0,Monday,0,winter,0,2024-01-01,1.5195
2024-01-01 02:00:00,H0024,4,1,0.15,computer,7.1,228.0,0.03,46,0.0054,0.0008,23.3,28.3,0,Monday,0,winter,0,2024-01-01,1.6212000000000002
2024-01-02 08:00:00,H0108,1,1,0.15,washing_machine,67.4,228.8,0.29,21,0.0236,0.0035,32.7,38.7,0,Tuesday,0,winter,0,2024-01-02,0.6177
2024-01-02 17:00:00,H0195,5,1,0.08,tv,96.2,227.6,0.42,35,0.0561,0.0045,14.6,5.8,2,Tuesday,0,winter,0,2024-01-02,1.6482999999999999
2024-01-02 00:00:00,H0109,2,1,0.12,fridge,143.4,225.6,0.64,44,0.1052,0.0126,18.0,19.2,0,Tuesday,0,winter,0,2024-01-02,0.1052
2024-01-01 07:00:00,H0177,4,1,0.15,phone_charger,10.7,226.6,0.05,39,0.007,0.001,26.8,32.2,4,Monday,0,winter,0,2024-01-01,1.0234
2024-01-02 12:00:00,H0104,5,1,0.15,fridge,180.6,221.4,0.82,54,0.1626,0.0244,26.9,32.4,4,Tuesday,0,winter,0,2024-01-02,2.5305999999999997
2024-01-01 09:00:00,H0169,4,1,0.2,water_heater,3608.0,224.4,16.08,54,3.2472,0.6494,20.2,22.1,3,Monday,0,winter,0,2024-01-01,9.3014
2024-01-02 15:00:00,H0124,3,0,0.08,ac,427.0,234.5,1.82,56,0.3985,0.0319,26.5,18.0,2,Tuesday,0,winter,0,2024-01-02,7.3253
2024-01-01 02:00:00,H0195,5,1,0.08,ac,288.4,235.6,1.22,59,0.2836,0.0227,6.0,15.9,4,Monday,0,winter,0,2024-01-01,0.7178
2024-01-01 19:00:00,H0166,1,1,0.2,dishwasher,1094.2,236.0,4.64,32,0.5836,0.1167,22.8,19.0,1,Monday,0,winter,0,2024-01-01,3.2673
2024-01-01 14:00:00,H0107,1,1,0.15,oven,1525.5,236.1,6.46,59,1.5001,0.225,31.4,19.0,1,Monday,0,winter,0,2024-01-01,6.0508999999999995
2024-01-01 03:00:00,H0199,3,0,0.15,oven,1258.1,235.8,5.34,55,1.1533,0.173,9.1,17.8,2,Monday,0,winter,0,2024-01-01,2.9154
2024-01-01 15:00:00,H0014,1,1,0.08,lights,1.0,226.5,0.0,55,0.0009,0.0001,7.8,4.3,0,Monday,0,winter,0,2024-01-01,6.3323
2024-01-01 03:00:00,H0068,3,1,0.12,oven,275.4,226.0,1.22,75,0.3442,0.0413,16.6,25.0,0,Monday,0,winter,0,2024-01-01,0.6978
2024-01-01 01:00:00,H0178,2,1,0.15,fridge,176.7,237.1,0.75,42,0.1237,0.0186,15.1,10.5,2,Monday,0,winter,0,2024-01-01,0.3467
2024-01-01 11:00:00,H0162,5,1,0.2,heater,979.2,236.4,4.14,20,0.3264,0.0653,15.1,17.2,0,Monday,0,winter,0,2024-01-01,3.7113
2024-01-02 18:00:00,H0013,5,1,0.12,dishwasher,1229.4,225.5,5.45,67,1.3728,0.1647,27.7,17.7,4,Tuesday,0,winter,0,2024-01-02,7.3239
2024-01-02 18:00:00,H0185,3,0,0.2,ac,336.1,229.7,1.46,53,0.2969,0.0594,26.9,17.7,2,Tuesday,0,winter,0,2024-01-02,3.4754
2024-01-02 02:00:00,H0004,2,1,0.2,tv,14.5,217.0,0.07,47,0.0114,0.0023,33.6,33.4,0,Tuesday,0,winter,0,2024-01-02,0.818
2024-01-02 07:00:00,H0129,4,0,0.08,ac,144.7,233.7,0.62,10,0.0241,0.0019,16.0,22.4,0,Tuesday,0,winter,0,2024-01-02,5.919099999999999
2024-01-01 10:00:00,H0199,3,0,0.15,dishwasher,1294.4,223.6,5.79,20,0.4315,0.0647,6.3,19.7,2,Monday,0,winter,0,2024-01-01,8.6189
2024-01-02 14:00:00,H0069,4,1,0.2,computer,14.9,230.1,0.06,31,0.0077,0.0015,11.8,11.3,0,Tuesday,0,winter,0,2024-01-02,7.2744
2024-01-02 12:00:00,H0016,1,0,0.15,dishwasher,798.0,228.9,3.49,54,0.7182,0.1077,36.6,28.8,1,Tuesday,0,winter,0,2024-01-02,2.9257999999999997
2024-01-02 17:00:00,H0128,3,0,0.12,fridge,99.9,234.8,0.43,58,0.0966,0.0116,7.0,3.5,2,Tuesday,0,winter,0,2024-01-02,1.8028
2024-01-01 15:00:00,H0182,1,1,0.2,computer,17.7,231.7,0.08,21,0.0062,0.0012,17.2,10.8,0,Monday,0,winter,0,2024-01-01,3.4882
2024-01-02 03:00:00,H0199,3,0,0.15,computer,260.1,234.3,1.11,32,0.1387,0.0208,5.0,15.1,1,Tuesday,0,winter,0,2024-01-02,0.151
2024-01-01 02:00:00,H0065,4,1,0.08,fridge,183.0,227.1,0.81,47,0.1434,0.0115,31.1,33.5,4,Monday,0,winter,0,2024-01-01,1.1898
2024-01-01 03:00:00,H0097,2,0,0.12,computer,7.3,225.8,0.03,56,0.0068,0.0008,16.2,21.5,0,Monday,0,winter,0,2024-01-01,0.4764
2024-01-02 11:00:00,H0157,1,1,0.08,fridge,184.5,231.9,0.8,31,0.0953,0.0076,18.2,20.4,0,Tuesday,0,winter,0,2024-01-02,5.0239
2024-01-02 16:00:00,H0159,5,1,0.2,fridge,136.6,224.6,0.61,35,0.0797,0.0159,22.8,14.4,1,Tuesday,0,winter,0,2024-01-02,3.7066
2024-01-02 17:00:00,H0002,2,0,0.2,tv,174.5,233.8,0.75,30,0.0873,0.0175,13.2,6.8,1,Tuesday,0,winter,0,2024-01-02,4.910200000000001
2024-01-01 12:00:00,H0116,1,1,0.15,oven,277.5,228.0,1.22,89,0.4117,0.0618,17.4,23.5,0,Monday,0,winter,0,2024-01-01,3.394
2024-01-02 03:00:00,H0181,5,1,0.08,lights,33.5,229.9,0.15,21,0.0117,0.0009,13.0,15.5,2,Tuesday,0,winter,1,2024-01-02,0.2782
2024-01-01 04:00:00,H0191,5,1,0.15,washing_machine,88.0,224.4,0.39,57,0.0836,0.0125,25.9,34.6,0,Monday,0,winter,0,2024-01-01,0.5828
2024-01-02 13:00:00,H0165,4,1,0.2,lights,25.8,234.6,0.11,50,0.0215,0.0043,19.8,17.6,1,Tuesday,0,winter,0,2024-01-02,4.8591999999999995
2024-01-01 21:00:00,H0040,3,1,0.2,phone_charger,2.0,222.2,0.01,35,0.0012,0.0002,18.7,13.8,2,Monday,0,winter,0,2024-01-01,4.484999999999999
2024-01-01 05:00:00,H0059,5,1,0.2,oven,382.4,232.9,1.64,12,0.0765,0.0153,18.2,23.3,0,Monday,0,winter,0,2024-01-01,3.735
2024-01-02 06:00:00,H0011,3,1,0.2,fridge,121.4,230.2,0.53,41,0.0829,0.0166,11.8,21.6,1,Tuesday,0,winter,0,2024-01-02,0.7802
2024-01-02 11:00:00,H0073,1,1,0.12,phone_charger,14.3,234.7,0.06,22,0.0052,0.0006,28.8,22.6,0,Tuesday,0,winter,0,2024-01-02,4.7968
2024-01-02 22:00:00,H0020,5,1,0.2,water_heater,1927.2,234.2,8.23,54,1.7345,0.3469,6.2,3.8,3,Tuesday,0,winter,0,2024-01-02,8.3336
2024-01-01 02:00:00,H0118,5,1,0.08,fridge,155.4,223.1,0.7,48,0.1243,0.0099,24.1,30.4,3,Monday,0,winter,0,2024-01-01,0.2133
2024-01-02 02:00:00,H0085,3,1,0.2,phone_charger,3.8,214.6,0.02,26,0.0017,0.0003,23.1,19.8,0,Tuesday,0,winter,0,2024-01-02,0.3746
2024-01-01 16:00:00,H0113,1,1,0.12,lights,98.0,230.3,0.43,36,0.0588,0.0071,26.0,23.9,1,Monday,0,winter,0,2024-01-01,6.4183
2024-01-01 12:00:00,H0047,1,1,0.12,ac,2043.4,226.8,9.01,54,1.839,0.2207,29.6,33.8,1,Monday,0,winter,0,2024-01-01,3.4412000000000003
2024-01-01 04:00:00,H0044,2,1,0.12,computer,21.8,227.4,0.1,50,0.0182,0.0022,19.0,27.5,0,Monday,0,winter,0,2024-01-01,0.6835
2024-01-01 17:00:00,H0107,1,1,0.15,lights,64.4,234.1,0.28,55,0.0591,0.0089,27.9,19.8,1,Monday,0,winter,0,2024-01-01,6.4018
2024-01-02 03:00:00,H0029,1,1,0.2,washing_machine,506.2,223.6,2.26,40,0.3375,0.0675,14.1,22.7,1,Tuesday,0,winter,0,2024-01-02,0.5268
2024-01-02 06:00:00,H0173,3,1,0.12,lights,11.6,224.2,0.05,46,0.0089,0.0011,23.2,33.0,0,Tuesday,0,winter,0,2024-01-02,1.7806000000000002
2024-01-02 08:00:00,H0121,4,0,0.2,washing_machine,92.1,232.9,0.4,62,0.0951,0.019,20.4,28.5,0,Tuesday,0,winter,0,2024-01-02,0.9323
2024-01-01 15:00:00,H0089,1,1,0.2,phone_charger,4.0,230.7,0.02,49,0.0033,0.0007,12.1,13.1,1,Monday,0,winter,0,2024-01-01,6.7444
2024-01-01 18:00:00,H0177,4,1,0.15,computer,280.6,230.7,1.22,48,0.2245,0.0337,21.7,17.9,4,Monday,0,winter,0,2024-01-01,5.248600000000001
2024-01-02 11:00:00,H0062,1,1,0.15,fridge,121.3,225.6,0.54,45,0.091,0.0136,25.6,19.0,1,Tuesday,0,winter,0,2024-01-02,5.4476
2024-01-03 00:00:00,H0156,1,1,0.15,dishwasher,1006.6,223.6,4.5,17,0.2852,0.0428,16.3,14.0,1,Wednesday,0,winter,0,2024-01-03,0.2852
2024-01-01 03:00:00,H0184,3,1,0.2,lights,61.9,233.4,0.27,27,0.0278,0.0056,12.3,14.4,1,Monday,0,winter,0,2024-01-01,0.2072
2024-01-01 09:00:00,H0165,4,1,0.2,phone_charger,7.1,238.6,0.03,31,0.0037,0.0007,17.4,26.1,4,Monday,0,winter,0,2024-01-01,2.0086999999999997
2024-01-01 23:00:00,H0192,1,1,0.15,tv,55.5,232.6,0.24,20,0.0185,0.0028,26.0,30.7,0,Monday,0,winter,0,2024-01-01,1.1324
2024-01-02 10:00:00,H0191,5,1,0.15,ac,749.2,230.3,3.25,53,0.6618,0.0993,28.7,30.8,1,Tuesday,0,winter,0,2024-01-02,3.0086000000000004
2024-01-02 21:00:00,H0010,2,1,0.15,heater,428.0,232.2,1.84,51,0.3638,0.0546,27.7,20.3,2,Tuesday,0,winter,0,2024-01-02,6.8323
2024-01-03 01:00:00,H0075,5,1,0.12,oven,312.8,226.0,1.38,15,0.0782,0.0094,11.9,13.8,0,Wednesday,0,winter,0,2024-01-03,0.1331
2024-01-01 21:00:00,H0047,1,1,0.12,lights,65.3,228.0,0.29,53,0.0577,0.0069,28.4,26.9,1,Monday,0,winter,0,2024-01-01,6.5283
2024-01-01 17:00:00,H0086,3,0,0.08,heater,2216.2,237.0,9.35,50,1.8469,0.1478,15.2,5.7,2,Monday,0,winter,0,2024-01-01,6.1799
2024-01-01 05:00:00,H0069,4,1,0.2,fridge,166.3,235.5,0.71,36,0.0998,0.02,17.7,23.4,0,Monday,0,winter,0,2024-01-01,2.4896
2024-01-01 01:00:00,H0004,2,1,0.2,lights,14.1,219.1,0.06,55,0.0129,0.0026,25.1,32.4,0,Monday,0,winter,0,2024-01-01,0.28500000000000003
2024-01-01 19:00:00,H0148,3,1,0.2,fridge,94.2,220.8,0.43,55,0.0863,0.0173,21.8,17.1,2,Monday,0,winter,0,2024-01-01,3.0298
2024-01-02 20:00:00,H0014,1,1,0.08,ac,210.2,225.9,0.93,56,0.1962,0.0157,11.1,3.9,1,Tuesday,0,winter,0,2024-01-02,2.2021
2024-01-01 17:00:00,H0089,1,1,0.2,ac,345.6,228.0,1.52,57,0.3283,0.0657,17.2,7.0,1,Monday,0,winter,0,2024-01-01,7.7875
2024-01-02 23:00:00,H0114,1,1,0.2,dishwasher,993.4,225.0,4.41,51,0.8444,0.1689,26.5,24.2,1,Tuesday,0,winter,0,2024-01-02,6.1936
2024-01-02 14:00:00,H0035,5,1,0.15,phone_charger,5.5,233.3,0.02,49,0.0045,0.0007,16.4,10.4,5,Tuesday,0,winter,0,2024-01-02,3.2394000000000003
2024-01-01 01:00:00,H0061,1,1,0.08,oven,2527.9,229.4,11.02,86,3.6233,0.2899,19.6,24.8,1,Monday,0,winter,0,2024-01-01,3.7433
2024-01-01 17:00:00,H0004,2,1,0.2,lights,35.2,230.1,0.15,23,0.0135,0.0027,30.9,24.3,1,Monday,0,winter,0,2024-01-01,8.206800000000001
2024-01-01 11:00:00,H0123,1,1,0.08,fridge,151.8,226.2,0.67,51,0.1291,0.0103,21.8,27.9,1,Monday,0,winter,0,2024-01-01,0.7192
2024-01-01 22:00:00,H0093,1,0,0.2,fridge,124.0,231.3,0.54,33,0.0682,0.0136,24.5,21.8,0,Monday,0,winter,0,2024-01-01,13.2466
2024-01-01 15:00:00,H0058,1,1,0.15,tv,21.9,225.9,0.1,30,0.011,0.0016,15.4,11.7,0,Monday,0,winter,0,2024-01-01,3.9014
2024-01-02 20:00:00,H0171,5,1,0.2,washing_machine,72.6,225.0,0.32,35,0.0423,0.0085,19.4,18.2,0,Tuesday,0,winter,0,2024-01-02,4.3231
2024-01-01 02:00:00,H0095,4,0,0.15,tv,12.9,235.1,0.06,30,0.0065,0.001,25.9,32.3,0,Monday,0,winter,0,2024-01-01,0.0709
2024-01-02 09:00:00,H0058,1,1,0.15,tv,137.1,241.3,0.57,53,0.1211,0.0182,15.6,15.8,1,Tuesday,0,winter,0,2024-01-02,1.7082000000000002
2024-01-02 07:00:00,H0061,1,1,0.08,phone_charger,4.6,234.5,0.02,38,0.0029,0.0002,25.0,30.8,1,Tuesday,0,winter,0,2024-01-02,0.4685
2024-01-02 09:00:00,H0164,1,1,0.08,lights,82.2,233.3,0.35,53,0.0726,0.0058,19.7,32.6,1,Tuesday,0,winter,0,2024-01-02,4.3033
